ID,code,type,formal_name,name,gender,birthday,birthday_now,product_ids,customer_id,private_code,private_date,private_place,phones,emails,address,search_contact_info,address_show,trade_id,job_tax,job_date,desc,user_id,date_created,created_by_id,represent_name,represent_position,business,bank_detail,debt,last_comments,num_file
442,NCC0258,1,,CÔNG TY TNHH NỘI THẤT A&Q,,,,,,,,,,,,,,,0110277621,,,38,2025-04-18 17:01:23,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",2473200,,0
445,NCC0259,1,,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DÙ VĨNH THUẬN,,,,,,,,,0909395569,,,,,,0318726266,,,38,2025-04-23 17:58:23,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",34020000,,0
449,NCC0260,1,,HỘ KINH DOANH GIÀY HỒNG THẠNH,,,,,,,,,0969335335,,,,,,0311223802,,,38,2025-04-25 16:34:32,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",24337500,,0
451,NCC0261,1,,CÔNG TY TNHH NẾN NGUYÊN QUANG TRUNG,,,,,,,,,0903955018,,,,,,0313577740,,,38,2025-04-28 10:40:09,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",10032000,,0
452,NCC0262,0,,Hoa Cúc Khô - Cô Hương,,,,,,,,,0939739204,,,,,,,,,38,2025-04-29 10:37:48,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",4216000,,0
454,NCC0263,1,,CÔNG TY TNHH TM - KT - DV NAM TIẾN ANH,,,,,,,,,,,,,,,0315304386,,,38,2025-05-06 17:03:51,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",14690000,,0
457,NCC0264,1,,CÔNG TY TNHH DỊCH VỤ BẢO VỆ - VỆ SĨ CHUYÊN NGHIỆP THẮNG LỢI,,,,,,,,,,,,,,,0315522553,,,38,2025-05-07 17:27:33,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",31606200,,0
459,NCC0265,0,,Kèn tây - Long An (Anh Phong),,,,,,,,,0918473827,,,,,,,,,38,2025-05-08 10:04:49,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",5500000,,0
462,NCC0266,1,,HỢP TÁC XÃ VẬN TẢI CƠ GIỚI SỐ 7,,,,,,,,,,,,,,,0313655050,,,38,2025-05-09 14:47:43,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",7776000,,0
465,NCC0267,1,,CÔNG TY TNHH VẬN CHUYỂN HÀNG HÓA T & T - CHI NHÁNH BÌNH PHƯỚC,,,,,,,,,,,,,,,1602173259-002,,,38,2025-05-09 14:48:18,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",13280000.28,,0
468,NCC0268,0,,Chụp hình/ Quay phim Khánh Lê ( Phạm Phú Quốc ),,,,,,,,,,,,,,,,,,38,2025-05-12 15:54:56,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",527912222,,0
474,NCC0270,1,,CÔNG TY CỔ PHẦN GIÁO DỤC ART FOR KIDS,,,,,,,,,,,,,,,0315553953,,,38,2025-05-14 12:31:27,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",3240000,,0
477,NCC0271,0,,NHANG THẢO DƯỢC - PHAN THÀNH VINH,,,,,,,,,,,,,,,,,,38,2025-05-15 09:03:12,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",205600000,,0
480,NCC0272,1,,CÔNG TY TNHH NÀNG GỖ,,,,,,,,,0949891004,,,,,,0315405320,,,38,2025-05-15 15:03:57,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",12432000,,0
483,NCC0273,0,,Ban nhạc hòa tấu - Nguyễn Anh Khoa,,,,,,,,,,,,,,,,,,38,2025-05-16 14:15:55,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",787250000,,0
486,NCC0274,1,,CÔNG TY TNHH QUẢN LÝ GREEN VIBES,,,,,,,,,,,,,,,0315283425,,,38,2025-05-20 10:08:56,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",110000001.88,,0
489,NCC0275,0,,Quạt Hơi Nước - Anh Tuấn,,,,,,,,,,,,,,,,,,38,2025-05-20 14:39:07,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",1200000,,0
492,NCC0276,1,,đức phương,,,,,,,,,0935686096,,,,,,0315898884,,,38,2025-05-20 15:16:31,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",23940000,,0
495,NCC0277,0,,Điện tử Tân Thịnh Phát,,,,,,,,,0938249257,,,,,,,,,38,2025-05-21 13:43:48,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",255000,,0
498,NCC0278,1,,CÔNG TY CỔ PHẦN THẾ GIỚI HOA TƯƠI,,,,,,,,,,,,,,,0304412326,,,38,2025-05-22 09:40:59,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",1253143440,,0
501,NCC0279,1,,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ AN VI,,,,,,,,,0906106313,,,,,,600 1754 339,,,38,2025-05-22 13:55:34,38,,,,"[{""bank_number"":""3383 7979"",""bank_title"":""""}]",4400000,,0
504,NCC0280,1,,CÔNG TY CỔ PHẦN THIÊN ÂN MÔN (Lò Thiêu Long An),,,,,,,,,,,,,,,0317726601,,,38,2025-05-23 15:56:57,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",21250000,,0
507,NCC0281,0,,Rạp bàn ghế Chị Phương Tiền Giang,,,,,,,,,,,,,,,,,,38,2025-05-23 17:16:47,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",3450000,,0
510,NCC0282,0,,Nước Lavie - Quận Gõ Vấp,,,,,,,,,,,,,,,,,,38,2025-05-26 10:12:35,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",16119999.88,,0
511,NCC0283,0,,VPP - Tâm Phát,,,,,,,,,0908877959,,,,,,,,,38,2025-05-30 10:41:16,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",1192000,,0
514,NCC0284,1,,CÔNG TY TNHH THIẾT BỊ Y TẾ ĐỨC PHƯƠNG,,,,,,,,,090362808,,,,,,,,,38,2025-06-02 18:54:43,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",77200000.2,,0
517,NCC0285,0,,Trần Thị Hà Lâm (Cô Lệ),,,,,,,,,0903153596,,,,,,,,,2,2025-06-04 11:21:28,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",3000000,,0
520,NCC0286,1,,Công ty TNHH Thương Mại Dịch Vụ Khung Tranh Cường Thịnh,,,,,,,,,,,,,,,,,,38,2025-06-05 09:00:03,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",133196400,,0
523,NCC0287,1,,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VẬN TẢI PHÚC NHI,,,,,,,,,,,,,,,0316981454,,,2,2025-06-09 10:22:15,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",311579460,,0
526,NCC0288,0,1,CỬA HÀNG KHOA TOPCARE - NGÔ ĐĂNG KHOA,,1988-08-13,2026-08-13,,,082088013501,2022-09-04,10373,0923236238,,236-238 Nguyễn Hoàng,,,,,,<br />,38,2025-06-09 16:05:49,38,,,,"[{""bank_number"":""007100637753"",""bank_title"":""46""}]",,,0
529,NCC0289,1,,CÔNG TY CỔ PHẦN  SẢN XUẤT NHỰA DUY TÂN,,,,,,,,,0902871766,buihoangquyen@duytan.com,298 Hồ Học Lãm ,,,,0306151768,2008-11-07,,38,2025-06-10 10:00:05,38,,,,"[{""bank_number"":""52561779"",""bank_title"":""18""}]",4614532,,0
532,NCC0290,1,,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ SẢN XUẤT ĐỨC LỢI,,,,,,,,,0917974411,dakitavn@gmail.com,,,,,0314253192,2017-02-27,,38,2025-06-10 16:14:06,38,,,,"[{""bank_number"":""11112296"",""bank_title"":""18""}]",11019500.9,,0
538,NCC0292,1,,CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI DỊCH VỤ Ô TÔ HOÀNG KIM,,,,,,,,,0909809371,,,,,,0310896509,,,38,2025-06-12 16:12:15,38,,,,"[{""bank_number"":""108925649"",""bank_title"":""18""}]",3069000,,0
541,NCC0293,1,,CÔNG TY TNHH GREEN COUNTRY,,,,,,,,,,truc.ngo@greencountry.vn,"tầng 1, tòa nhà Green Country, số 01, đường 81",,,,0311491576,,,38,2025-06-13 14:10:37,38,,,,"[{""bank_number"":""0071000958708"",""bank_title"":""46""}]",,,0
544,NCC0294,1,,CÔNG TY TNHH TRÁI CÂY XUÂN TRANG,,,,,,,,,,,,,,,3801291099,,,2,2025-06-19 14:07:05,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",1771000,,0
547,NCC0295,1,,CÔNG TY TNHH MỘT THÀNH VIÊN NHÂN PHÁT,,,,,,,,,,,,,,,0309885372,,,2,2025-06-24 09:13:49,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",43343879.8,,0
550,NCC0296,0,,Phạm Hồng Tường Vi,,,,,,,,,,,,,,,,,,2,2025-06-27 16:39:46,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",110000000,,0
553,NCC0297,1,,CÔNG TY TNHH DỊCH VỤ BẢO VỆ KIM LONG,,,,,,,,,,,"748 An Dương Vương, Phường 13, Quận 6, Tp. Hồ Chí Minh",NGUYỄN DUY KHANH--,,,0305161749,,,38,2025-07-02 10:38:04,38,NGUYỄN DUY KHANH,Giám Đốc,,"[{""bank_number"":""30022679"",""bank_title"":""18""}]",13759200,,0
556,NCC0298,1,,CÔNG TY TNHH TM-DV THIỆN KIẾN,,,,,,,,,,,,,,,,,,22,2025-07-02 10:58:12,22,,,,,49144020,,0
559,NCC0299,1,,Hoa An Trú - CT TNHH XÂY DỰNG TMDV PHÚC TẤN LỘC - CT TNHH ĐT KD XNK PHẠM GIA,,,,,,,,,,,,,,,,,,22,2025-07-04 10:51:21,22,,,,"[{""bank_number"":"""",""bank_title"":""""}]",860992200,,0
562,NCC0300,1,,CÔNG TY CỔ PHẦN THƯƠNG MẠI - DỊCH VỤ TOTTOT,,,,,,,,,,,,,,,0316224870,,,2,2025-07-07 16:10:55,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",7020000,,0
565,NCC0301,1,,CÔNG TY TNHH JOYOUNG VIỆT NAM,,,,,,,,,,,78-80 Nguyễn Văn Yến,,,,0313720775,,,38,2025-07-08 11:06:17,38,,,,"[{""bank_number"":""16669888"",""bank_title"":""26""}]",6960000,,0
568,NCC0302,1,,Công ty TNHH BS Saigon,,,,,,,,,0989397989,vinhbssaigon@gmail.com,"B4.10 Tòa nhà   the Golden Star, 58B Nguyễn Thị Thập, P Tân Thuận, TP.HCM",,,,0304 806874,,,38,2025-07-08 11:50:42,38,,,,"[{""bank_number"":""0105655868888"",""bank_title"":""33""}]",648000,,0
571,NCC0303,0,3,NHÀ MAY ĐẸP - VÕ THỊ ĐẸP,,,,,,,,,,,,,,,,,,38,2025-07-08 12:03:45,38,,,,"[{""bank_number"":""060275150511"",""bank_title"":""39""}]",5000000,,0
574,NCC0304,1,,CÔNG TY TNHH VẬN TẢI - DU LỊCH ANH TUẤN KIỆT,,,,,,,,,,,,,,,0318803760,,,2,2025-07-08 14:06:56,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",24840000,,0
577,NCC0305,1,,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VẬN TẢI TUYẾT HẰNG,,,,,,,,,,,,,,,0312102991,,,2,2025-07-08 14:07:21,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",10800000,,0
580,NCC0306,1,,CÔNG TY TNHH THƯƠNG MẠI MỸ NGHỆ HOÀNG PHÚC,,,,,,,,,,,,,,,0316493866,,,2,2025-07-10 11:12:14,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",130842000,,0
583,NCC0307,1,,CÔNG TY TNHH SẢN XUẤT - THƯƠNG MẠI - XUẤT NHẬP KHẨU LỢI HIỀN PHÁT,,,,,,,,,,,"Số 30 Đường số 1 TTHC Dĩ An, Khu phố Nhị Đồng 2, Phường Dĩ An, TP Hồ Chí Minh, Việt Nam",,,,3703069138 ,,,38,2025-07-16 12:00:33,38,,,,"[{""bank_number"":""80912468"",""bank_title"":""18""}]",12690000,,0
586,NCC0308,1,,CÔNG TY TNHH DỊCH VỤ VẬN TẢI PHÁT HOÀNG KIM,,,,,,,,,,,,,,,3703086165,,,2,2025-07-16 17:18:16,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",16080000,,0
589,NCC0309,0,,Cơ Sở Hòm Hoàng Thạch,,,,,,,,,,,,,,,075055003305,,,2,2025-07-18 10:53:48,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",1153500000,,0
592,NCC0310,1,,CÔNG TY TNHH LẮP ĐẶT INOX THÀNH PHÁT,,,,,,,,,,,,,,,0318885883,,,38,2025-07-18 14:31:48,38,,,,"[{""bank_number"":""6807777999"",""bank_title"":""33""}]",83181000,,0
595,NCC0311,1,,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ SYNKA,,,,,,,,,,,,,,,0314458866,,,2,2025-07-22 10:29:02,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",11880000,,0
598,NCC0312,1,,CÔNG TY TNHH FLORAL DESIGN XINDUOLA VIETNAM,,,,,,,,,,,,,,,,,,22,2025-07-22 12:44:02,22,,,,,15000000,,0
601,NCC0313,1,,CÔNG TY TRÁCH NHIỆM HỮU HẠN ĐIỆN MÁY XUÂN HÒA,,,,,,,,,,xuanhoaaudition@gmail.com,"8A đường Nguyễn Văn Bứa, ấp 3, xã Xuân Thới Sơn, TPHCM",,,,0315061581,,,38,2025-07-24 15:36:18,38,,,,"[{""bank_number"":""967788"",""bank_title"":""18""}]",53000000.1,,0
607,NCC0315,1,,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ KỸ THUẬT TIN HỌC KIM TÀI PHÁT,,,,,,,,,,,,,,,0314276390,,,38,2025-07-28 15:48:35,38,,,,"[{""bank_number"":""234.450.399"",""bank_title"":""18""}]",74088000,,0
610,NCC0316,1,,CÔNG TY TNHH DỊCH VỤ VẬN TẢI PHÁT HOÀNG KIM,,,,,,,,,,,,,,,,,,22,2025-07-29 10:33:45,22,,,,,43920000,,0
613,NCC0317,1,,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ GIA CƯƠNG,,,,,,,,,,,,,,,0312234067,,,38,2025-07-30 17:24:41,38,,,,"[{""bank_number"":""158644559"",""bank_title"":""18""}]",8347763.5,,0
616,NCC0318,1,,CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI DỊCH VỤ ĐIỆN CƠ HỮU TIẾN,,,,,,,,,,,,,,,3702131312,,,38,2025-07-30 17:27:24,38,,,,"[{""bank_number"":""913858638"",""bank_title"":""18""}]",,,0
619,NCC0319,0,,Nhà thuốc Pharmacity,,,,,,,,,,,,,,,,,,2,2025-08-04 10:47:12,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",590000,,0
622,NCC0320,1,,CÔNG TY TNHH MỘT THÀNH VIÊN THIẾT BỊ ĐIỆN THT,,,,,,,,,,,,,,,0318337118,,,38,2025-08-04 17:59:49,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",45754000,,0
625,NCC0321,1,,CÔNG TY CỔ PHẦN CÔNG NGHỆ CHIẾU SÁNG ILIKE,,,,,,,,,,,,,,,0102852927,,,38,2025-08-05 09:44:08,38,,,,"[{""bank_number"":"""",""bank_title"":""""}]",10181160,,0
628,NCC0322,1,,CÔNG TY TNHH THƯƠNG MẠI SẢN XUẤT TRANG TRÍ NỘI THẤT HOÀNG PHÁT,,,,,,,,,,,,,,,0315043751,,,2,2025-08-11 11:59:45,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",18056520,,0
631,NCC0323,1,,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ BÌNH DUY,,,,,,,,,,,,,,,3703241621,,,2,2025-08-12 16:19:28,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",245905200,,0
634,NCC0324,0,,Cơ sở Tượng phật Thiện Tâm,,,,,,,,,,,,,,,,,,2,2025-08-12 16:35:55,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",91800000,,0
637,NCC0325,0,,Nguyễn Thị Thu Cúc (MC Hoàng Lan),,,,,,,,,,,,,,,,,,2,2025-08-13 10:19:57,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",74422220.72999999,,0
640,NCC0326,1,,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIẾT BỊ KHÁNH AN,,,,,,,,,,,,,,,3702446707,,,2,2025-08-13 17:44:06,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",2310000,,0
643,NCC0327,1,,CÔNG TY TNHH DỊCH VỤ BẢO VỆ NAM HẢI SƠN,,,,,,,,,,,,,,,0303610212,,,2,2025-08-14 16:39:17,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",20182500,,0
646,NCC0328,1,,CÔNG TY TNHH LOK'S MEDIA,,,,,,,,,,,,,,,,,,22,2025-08-15 13:46:33,22,,,,,89800000.47,,0
649,NCC0329,1,,CÔNG TY TNHH MỘT THÀNH VIÊN MÔI TRƯỜNG ĐÔ THỊ THÀNH PHỐ HỒ CHÍ MINH,,,,,,,,,,,,,,,0300438813,,,2,2025-08-18 12:18:10,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",273635159.52,,0
652,NCC0330,0,,Hộ Kinh Doanh Green Fruits,,,,,,,,,,,,,,,,,,2,2025-08-18 12:23:14,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",540916,,0
655,NCC0331,0,,Anh Minh Mica,,,,,,,,,,,,,,,,,,2,2025-08-19 14:58:42,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",,,0
658,NCC0332,0,,Cơ Sở Mộc Mạnh Dũng,,,,,,,,,,,,,,,,,,2,2025-08-22 14:20:27,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",21700000,,0
661,NCC0333,1,,CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ NHẤT MINH DŨNG,,,,,,,,,,,,,,,0316336246,,,2,2025-08-22 14:24:51,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",59699972,,0
664,NCC0334,1,,CHI NHÁNH CÔNG TY CỔ PHẦN  XÂY DỰNG VÀ DỊCH VỤ CÔNG CỘNG- NGHĨA TRANG DĨ AN,,,,,,,,,,,,,,,3700149145-002,,,2,2025-08-22 17:01:28,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",83910000,,0
667,NCC0335,1,,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU THƯƠNG MẠI APOLLO,,,,,,,,,,,,,,,0315880372,,,2,2025-08-25 12:01:04,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",15119999.68,,0
670,NCC0336,1,,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI XUẤT NHẬP KHẨU MINH TRIẾT,,,,,,,,,,,,,,,0317334555,,,2,2025-08-25 14:49:38,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",,,0
673,NCC0337,1,,PHÚC DU - CTY TNHH TRUYỀN THÔNG VÀ TỔ CHỨC SỰ KIỆN PRODUTION & CTY TNHH TMDV HOÀNG NGHĨA VĂN & CTY TNHH TMDV QC VHV,,,,,,,,,,,,,,,,,,22,2025-08-26 16:28:17,22,,,,"[{""bank_number"":"""",""bank_title"":""""}]",357247800,,0
676,NCC0338,1,,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ ĐIỆN DANH NGUYỄN,,,,,,,,,,,,,,,0316149285,,,2,2025-08-27 11:52:18,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",21755078,,0
679,NCC0339,0,,Sư thầy Đạo Phước,,,,,,,,,,,,,,,,,,2,2025-08-28 16:43:56,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",2000000,,0
682,NCC0340,1,,CÔNG TY TNHH THƯƠNG MẠI XUẤT NHẬP KHẨU TRANG MINH,,,,,,,,,,,,,,,0313480403,,,2,2025-09-03 15:31:25,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",19687999.92,,0
685,NCC0341,1,,CÔNG TY TNHH  THƯƠNG MẠI VÀ DỊCH VỤ QUANG HẢI HÀ,,,,,,,,,,,,,,,0700905438,,,2,2025-09-08 12:06:09,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",1231815600,,0
688,NCC0342,0,,Cửa hàng Minh Thảo,,,,,,,,,0906857032,,,,,,,,,2,2025-09-10 15:59:56,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",86860000,,0
691,NCC0343,1,,CÔNG TY TNHH XUẤT NHẬP KHẨU VÀ DỊCH VỤ KỸ THUẬT THIẾT BỊ BẢO MINH,,,,,,,,,,,,,,,0108617743,,,2,2025-09-10 16:14:11,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",,,0
693,NCC0344,1,,CÔNG TY TNHH THƯƠNG MAI VÀ DỊCH VỤ ẨM THỰC FOODHOMES (mâm ăn),,,,,,,,,,,,,,,,,,22,2025-09-15 09:37:02,22,,,,,26978400,,0
696,NCC0345,1,,CÔNG TY TNHH T&P THỊNH PHÁT,,,,,,,,,,,,,,,0318942757,,,2,2025-09-16 17:14:51,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",5424840,,0
699,NCC0346,0,,Anh Luân Đạo tỳ Vũng Tàu,,,,,,,,,0767884117,,,,,,,,,2,2025-09-17 11:45:29,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",48333333,,0
702,NCC0347,1,,CÔNG TY CỔ PHẦN BIGSHOP VIỆT NAM,,,,,,,,,,,,,,,0107338930,,,2,2025-09-18 10:01:53,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",7042400,,0
705,NCC0348,0,,NGUYỄN THỊ KHÁNH HÀ,,,,,,,,,,,,,,,,,,2,2025-10-02 15:57:31,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",265600000,,0
708,NCC0349,1,,CÔNG TY TNHH DỊCH VỤ BẢO VỆ - VỆ SỸ AN NINH THẮNG LỢI 24/7,,,,,,,,,,,,,,,0317380992,,,2,2025-10-09 14:30:23,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",168508080,,0
711,NCC0350,1,,HỘ KINH DOANH CƠ SỞ SẢN XUẤT ÁO QUAN THẾ PHONG,,,,,,,,,,,,,,,8937814122-001,,,2,2025-10-09 14:35:57,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",152800000,,0
712,NCC0351,1,,CÔNG TY TNHH THƯƠNG MẠI VẬN TẢI NGUYỄN PHƯỚC,,,,,,,,,0919183713,,,,,,0313884646,,,2,2025-10-13 10:16:23,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",77448998.67999999,,0
715,NCC0352,1,,CÔNG TY CP XNK THƯƠNG MẠI HOÀNG ANH,,,,,,,,,,,,,,,0108805539,,,2,2025-10-13 10:44:43,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",2214000,,0
716,NCC0353,0,,Đạo Tỳ Bình Dương Anh Cường,,,,,,,,,,,,,,,,,,2,2025-10-20 11:16:42,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",7000000,,0
719,NCC0354,0,,NGUYỄN TRỌNG HOÀNG (MEDIA BLS),,,,,,,,,,,,,,,,,,22,2025-10-21 09:33:13,22,,,,,468750000,,0
722,NCC0355,1,,CÔNG TY TNHH VIETCANDLE,,,,,,,,,0862326958,,,,,,0110949626,,,2,2025-10-21 11:26:30,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",33737000.32,,0
725,NCC0356,0,,Shop Tranh Phương Nam,,,,,,,,,,,,,,,,,,2,2025-10-27 14:03:29,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",1950000,,0
728,NCC0357,1,,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ ÂN DUY,,,,,,,,,,,,,,,3703245249,,,2,2025-10-27 15:03:50,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",362410200,,0
731,NCC0358,0,,TRẠI HÒM ĐỒNG NAI - CHÍN HUỲNH THÀNH,,,,,,,,,,,,,,,,,,22,2025-10-29 17:59:53,22,,,,,85266667,,0
734,NCC0359,1,,CÔNG TY TNHH THẢO DƯỢC PHƯỚC TUỆ,,,,,,,,,,,,,,,0110229882,,,2,2025-10-31 10:35:26,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",95201287,,0
736,NCC0360,1,,Nguyễn Minh Hoàng,,,,,,,,,,,,,,,075055003305,,,2,2025-11-10 14:53:11,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",2010200000,,0
739,NCC0361,1,,CÔNG TY CỔ PHẦN GỐM SỨ SÁNG TẠO VIỆT NAM,,,,,,,,,,,,,,,0311855329,,,2,2025-11-11 16:50:58,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",18144000,,0
740,NCC0362,0,,VĂN TRUNG TÍNH (MEDIA),,,,,,,,,,,,,,,,,,22,2025-11-17 09:30:26,22,,,,,10000000,,0
743,NCC0363,0,,PHAN MỸ CHÂU (Thầy người Hoa),,,,,,,,,,,,,,,,,,22,2025-11-19 09:13:06,22,,,,,49666666,,0
746,NCC0364,1,,CÔNG TY TNHH KỸ THUẬT VÀ CÔNG NGHỆ MINH ANH,,,,,,,,,,,,,,,0305546932,,,2,2025-11-24 10:04:16,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",5100000.22,,0
749,NCC0365,1,,Phòng Khám Gia Đình Tokyo,,,,,,,,,,,,,,,,,,22,2025-11-25 10:20:16,22,,,,,1000000,,0
751,NCC0366,0,,Đạo tỳ Anh Dũng,,,,,,,,,,,,,,,,,,2,2025-12-02 10:48:25,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",448555529.2,,0
752,NCC0367,0,,Đạo tỳ Anh Dũng Quận 12,,,,,,,,,,,,,,,,,,2,2025-12-05 11:17:33,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",,,0
755,NCC0368,1,,CTY CP SX ĐT XÂY DỰNG THÀNH PHỐ XANH,,,,,,,,,,,,,,,0310698761,,,22,2025-12-09 14:02:06,22,,,,,12960000,,0
758,NCC0369,0,,Thầy Thiện Chí - Chùa Bảo Long,,,,,,,,,,,,,,,,,,22,2025-12-11 17:01:55,22,,,,,32000000,,0
761,NCC0370,1,,CÔNG TY CỔ PHẦN DỊCH VỤ KỸ NGHỆ PHÚ HƯNG,,,,,,,,,,,,,,,0314333289,,,2,2025-12-12 08:55:07,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",4381685,,0
764,NCC0371,1,,CÔNG TY TNHH DỆT LIÊN MINH,,,,,,,,,,,,,,,0313206591,,,2,2025-12-16 09:42:35,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",170046000.7,,0
767,NCC0372,0,,NGÔ TRẦN QUANG ĐỨC,,,,,,,,,,,,,,,,,,22,2025-12-22 09:31:31,22,,,,,2100000,,0
770,NCC0373,0,,Rạp anh Dũng Thủ Đức (Dương Anh Tuấn),,,,,,,,,,,,,,,,,,2,2025-12-24 12:06:01,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",2833332,,0
773,NCC0374,1,,CÔNG TY TNHH DỊCH VỤ DU LỊCH MAI HOA - XUÂN THẮNG,,,,,,,,,,,,,,,3600758746,,,2,2026-01-08 17:07:09,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",2700000,,0
